Landmark,Coordinate 1,Coordinate 2,Coordinate 3,Coordinate 4,Coordinate 5,Coordinate 6,Coordinate 7,Coordinate 8,Coordinate 9,Coordinate 10,Coordinate 11,Coordinate 12,Coordinate 13,Coordinate 14,Coordinate 15,Coordinate 16,Coordinate 17,Coordinate 18,Coordinate 19,Coordinate 20,Coordinate 21,Coordinate 22,Coordinate 23,Coordinate 24,Coordinate 25,Coordinate 26,Coordinate 27,Coordinate 28,Coordinate 29,Coordinate 30,Coordinate 31,Coordinate 32,Coordinate 33,Coordinate 34,Coordinate 35,Coordinate 36,Coordinate 37,Coordinate 38,Coordinate 39,Coordinate 40,Coordinate 41,Coordinate 42,Coordinate 43,Coordinate 44,Coordinate 45,Coordinate 46,Coordinate 47,Coordinate 48,Coordinate 49,Coordinate 50,Coordinate 51,Coordinate 52,Coordinate 53,Coordinate 54,Coordinate 55,Coordinate 56,Coordinate 57,Coordinate 58,Coordinate 59,Coordinate 60,Coordinate 61,Coordinate 62,Coordinate 63,Coordinate 64,Coordinate 65,Coordinate 66,Coordinate 67,Coordinate 68,Coordinate 69,Coordinate 70,Coordinate 71,Coordinate 72,Coordinate 73,Coordinate 74,Coordinate 75,Coordinate 76,Coordinate 77,Coordinate 78,Coordinate 79,Coordinate 80,Coordinate 81,Coordinate 82,Coordinate 83,Coordinate 84,Coordinate 85,Coordinate 86,Coordinate 87,Coordinate 88,Coordinate 89,Coordinate 90
4,281,253,279,249,279,249,280,251,280,250,280,250,280,250,280,250,280,250,279,250,279,249,279,249,279,248,279,248,280,248,280,248,281,248,281,248,281,249,281,248,281,249,281,248,281,248,281,248,281,248,281,248,280,249,280,249,280,249,280,248,280,248,280,248,280,248,279,248,279,249,279,249,280,250,280,250,279,250,279,250,280,248,280,248,280,248,280,248,280,247,280,247,280,247
61,237,335,239,335,237,334,238,335,238,334,238,335,238,335,238,334,237,335,237,335,237,335,237,335,236,335,238,335,238,336,238,336,239,336,239,336,239,336,239,336,239,336,239,336,239,335,238,336,239,334,239,334,238,334,238,334,237,333,237,333,238,333,237,333,237,334,237,334,237,334,237,334,236,334,236,334,236,334,236,334,238,336,237,335,236,335,237,335,238,334,238,334,239,334
146,241,342,242,341,241,342,242,342,242,342,242,343,242,343,242,342,242,343,242,343,241,343,241,343,240,342,242,343,242,343,242,343,243,343,243,343,243,343,243,343,244,343,244,342,244,342,244,342,243,342,242,342,242,342,242,342,241,342,241,342,242,342,241,343,241,343,241,343,241,343,241,343,240,344,240,343,240,343,240,343,242,344,241,344,241,344,241,344,242,342,242,342,243,340
91,247,348,248,347,248,350,248,350,248,350,248,351,248,351,248,351,248,351,248,351,247,350,247,351,247,350,248,350,249,350,249,350,249,350,249,350,250,350,250,350,250,350,250,350,250,350,250,350,249,350,249,350,248,351,248,351,248,351,248,351,248,351,248,353,247,353,247,353,248,353,247,353,247,354,247,352,247,352,246,353,248,353,247,353,247,353,247,354,248,350,248,351,249,346
181,258,356,258,354,258,358,259,359,259,359,259,360,259,359,259,359,259,360,258,360,258,359,258,359,257,359,258,358,259,358,259,358,260,358,260,358,260,359,260,359,260,359,260,359,260,359,260,359,259,359,259,359,258,360,258,361,258,361,258,361,258,361,258,363,258,364,258,364,258,363,257,363,257,364,257,363,257,363,257,363,258,363,257,363,257,363,258,364,258,359,258,360,260,354
84,272,361,272,359,273,364,273,364,273,365,273,365,273,365,273,365,273,366,273,366,272,364,273,365,272,364,273,364,273,363,273,363,274,364,274,363,274,364,274,364,274,364,274,365,274,366,274,367,273,365,273,365,273,366,273,367,272,367,272,367,273,368,272,370,272,370,272,370,272,370,272,370,272,371,272,369,271,369,271,370,272,370,272,369,272,370,272,370,273,365,273,366,274,359
17,289,362,289,359,290,365,291,365,291,366,291,366,291,366,291,366,291,366,291,367,290,365,290,365,289,365,290,365,291,364,291,364,291,364,291,364,291,364,291,364,292,364,292,364,292,364,292,365,291,366,291,366,290,367,290,367,290,368,290,368,291,369,291,371,290,371,290,372,290,371,290,371,290,372,289,370,289,370,289,371,290,371,289,370,290,371,291,372,290,366,290,367,291,359
314,306,358,305,356,308,361,308,361,308,362,308,362,308,362,308,362,308,363,308,363,307,361,308,362,307,361,307,361,308,360,308,360,308,360,308,360,308,361,308,361,308,360,309,360,309,361,309,361,308,362,308,362,308,363,308,364,308,364,308,364,308,365,308,367,308,367,308,367,308,367,307,367,308,368,307,366,307,366,307,367,307,367,307,366,308,367,308,368,307,362,308,363,307,356
405,319,351,318,349,321,353,321,353,322,354,322,354,322,354,322,354,322,354,322,355,321,353,321,354,320,353,320,353,321,353,321,353,321,353,321,353,321,353,321,353,322,353,322,352,322,353,322,353,321,354,321,354,321,355,321,355,321,356,321,356,321,356,322,357,321,358,321,358,321,357,321,357,321,359,320,357,320,357,320,358,320,358,320,358,321,358,322,359,320,354,321,355,320,349
321,328,341,327,340,331,343,331,343,331,343,331,344,331,343,331,343,331,344,331,344,330,343,331,343,330,343,329,343,330,343,330,343,330,343,330,343,330,343,330,343,331,343,331,342,330,343,330,343,330,343,330,343,330,344,330,344,330,344,330,344,330,344,331,345,330,346,330,346,330,346,329,346,330,346,329,345,329,346,329,346,329,346,329,346,330,347,330,347,329,343,330,344,329,339
375,333,334,333,333,336,334,336,334,336,334,336,334,336,334,336,334,336,334,336,335,335,334,336,334,335,334,334,334,335,334,335,334,335,334,335,334,335,334,335,334,336,334,336,334,335,334,335,334,334,334,335,334,334,335,334,335,334,334,335,334,335,334,335,334,335,335,335,335,334,335,334,335,335,336,334,335,334,335,334,335,333,336,333,336,335,336,335,336,334,334,335,334,335,331
